Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
Plain Text,Tests/VaporTests/Utilities/foo.txt,foo.txt,1,1,0,0,0,4,2
Swift,Tests/VaporTests/ValidationTests.swift,ValidationTests.swift,865,742,44,79,27,33365,454
Swift,Tests/VaporTests/URLEncodedFormTests.swift,URLEncodedFormTests.swift,721,623,6,92,10,31270,358
Swift,Sources/Vapor/URLEncodedForm/URLEncodedFormParser.swift,URLEncodedFormParser.swift,46,42,2,2,6,1711,41
Swift,Sources/Vapor/URLEncodedForm/URLEncodedFormError.swift,URLEncodedFormError.swift,22,18,1,3,1,576,18
Swift,Sources/Vapor/URLEncodedForm/URLEncodedFormData.swift,URLEncodedFormData.swift,113,92,7,14,12,3738,74
Swift,Tests/VaporTests/URITests.swift,URITests.swift,353,316,13,24,4,22371,278
Swift,Sources/Vapor/Utilities/URI.swift,URI.swift,333,160,137,36,17,16507,234
Swift,Tests/VaporTests/ServerTests.swift,ServerTests.swift,1115,891,37,187,39,49203,525
Swift,Sources/Vapor/Response/Response+Body.swift,Response+Body.swift,213,166,24,23,9,9114,146
Swift,Tests/VaporTests/RequestTests.swift,RequestTests.swift,262,216,2,44,11,8918,110
Swift,Tests/VaporTests/PipelineTests.swift,PipelineTests.swift,252,213,1,38,8,10105,115
Swift,Package@swift-5.9.swift,Package@swift-5.9.swift,137,99,20,18,0,5736,105
Swift,Package.swift,Package.swift,124,84,21,19,0,5230,102
Plain Text,NOTICES.txt,NOTICES.txt,30,24,0,6,0,871,18
Swift,Tests/VaporTests/MetricsTests.swift,MetricsTests.swift,157,135,0,22,36,7024,63
Swift,Sources/Vapor/HTTP/Server/HTTPServerRequestDecoder.swift,HTTPServerRequestDecoder.swift,385,338,19,28,32,13907,241
Swift,Sources/Vapor/HTTP/Server/HTTPServerHandler.swift,HTTPServerHandler.swift,86,77,1,8,12,3382,67
Swift,Sources/Vapor/HTTP/Server/HTTPServer.swift,HTTPServer.swift,613,464,74,75,36,24467,414
Swift,Sources/Vapor/HTTP/Headers/HTTPCookies.swift,HTTPCookies.swift,297,203,52,42,27,9851,202
Swift,Tests/VaporTests/FileTests.swift,FileTests.swift,471,383,1,87,4,18028,134
Swift,Sources/Vapor/Middleware/FileMiddleware.swift,FileMiddleware.swift,168,105,38,25,15,7047,118
Swift,Sources/Vapor/Utilities/FileIO.swift,FileIO.swift,313,208,86,19,23,13025,220
Swift,Sources/Vapor/HTTP/EndpointCache.swift,EndpointCache.swift,194,131,32,31,29,7930,133
Swift,Sources/Vapor/Responder/DefaultResponder.swift,DefaultResponder.swift,182,144,18,20,17,6725,143
Swift,Tests/VaporTests/ClientTests.swift,ClientTests.swift,251,194,0,57,8,8356,127
Swift,Tests/VaporTests/Utilities/CapturingMetricsSystem.swift,CapturingMetricsSystem.swift,178,133,17,28,10,5574,88
